Data,TrainDataSize,ModelType,Round,BaseModelName,TrainableParams,TargetModules,RankLoRAModule,StartTime,EndTime,NumberEpochs,EvalDataSize,C-BLEU,METEOR,ROUGE-L
code_docstring_corpus_data,26980,FedAvg,9,codellama/CodeLlama-7b-Instruct-hf,"trainable params: 4,194,304 || all params: 6,742,740,992 || trainable%: 0.06220473254091146
","['o_proj', 'k_proj']",8,"['2024-09-23 20:07:47.331150', '2024-09-23 20:53:09.194491', '2024-09-23 21:12:09.198951']","['2024-09-23 20:52:58.163314', '2024-09-23 21:11:58.672460', '2024-09-23 23:11:49.143901']",1,2000,0.06554889754253722,0.19580690837366657,"{'rouge-1': {'r': 0.29880277031972136, 'p': 0.32407596240855474, 'f': 0.2749879976271656}, 'rouge-2': {'r': 0.10922681680974977, 'p': 0.11302047312661305, 'f': 0.09684612458690202}, 'rouge-l': {'r': 0.28255453469464614, 'p': 0.3062295590718348, 'f': 0.25985393606476587}}"
code_docstring_corpus_data,26980,FedAvg,10,codellama/CodeLlama-7b-Instruct-hf,"trainable params: 4,194,304 || all params: 6,742,740,992 || trainable%: 0.06220473254091146
","['o_proj', 'k_proj']",8,"['2024-09-24 00:21:22.777377', '2024-09-24 01:06:43.898549', '2024-09-24 01:25:45.264446']","['2024-09-24 01:06:32.867793', '2024-09-24 01:25:34.757698', '2024-09-24 03:25:25.226216']",1,2000,0.0668177627037561,0.19794909280122916,"{'rouge-1': {'r': 0.3035713688857397, 'p': 0.3284748043463555, 'f': 0.27762635799986385}, 'rouge-2': {'r': 0.11051968523445219, 'p': 0.11457540015851982, 'f': 0.0978465474987096}, 'rouge-l': {'r': 0.28890943526351914, 'p': 0.3110592433767234, 'f': 0.26366330336209615}}"
code_docstring_corpus_data,26980,FedAvg,11,codellama/CodeLlama-7b-Instruct-hf,"trainable params: 4,194,304 || all params: 6,742,740,992 || trainable%: 0.06220473254091146
","['o_proj', 'k_proj']",8,"['2024-09-24 04:35:40.282267', '2024-09-24 05:21:03.446519', '2024-09-24 05:40:03.745242']","['2024-09-24 05:20:52.419753', '2024-09-24 05:39:53.220927', '2024-09-24 07:39:32.924327']",1,2000,0.06331542720492069,0.19078252613491753,"{'rouge-1': {'r': 0.2969685423511004, 'p': 0.3272421396398359, 'f': 0.27380561530519487}, 'rouge-2': {'r': 0.10639331701976007, 'p': 0.11253789910619548, 'f': 0.09413911937641092}, 'rouge-l': {'r': 0.2824376536395274, 'p': 0.31039211340749845, 'f': 0.2599664470218239}}"
code_docstring_corpus_data,26980,FedAvg,12,codellama/CodeLlama-7b-Instruct-hf,"trainable params: 4,194,304 || all params: 6,742,740,992 || trainable%: 0.06220473254091146
","['o_proj', 'k_proj']",8,"['2024-09-24 08:48:35.463843', '2024-09-24 09:33:58.818899', '2024-09-24 09:52:58.509154']","['2024-09-24 09:33:47.795397', '2024-09-24 09:52:47.980913', '2024-09-24 11:52:28.135556']",1,2000,0.06431010917642868,0.18861153139804163,"{'rouge-1': {'r': 0.2934240315734509, 'p': 0.3164293299094353, 'f': 0.2678718288306777}, 'rouge-2': {'r': 0.10495643380505709, 'p': 0.10689552014674669, 'f': 0.09058214164526425}, 'rouge-l': {'r': 0.2787120932707957, 'p': 0.2995231381946344, 'f': 0.25382421958573403}}"
code_docstring_corpus_data,26980,FedAvg,13,codellama/CodeLlama-7b-Instruct-hf,"trainable params: 4,194,304 || all params: 6,742,740,992 || trainable%: 0.06220473254091146
","['o_proj', 'k_proj']",8,"['2024-09-24 13:04:22.398408', '2024-09-24 13:49:42.261843', '2024-09-24 14:08:43.272871']","['2024-09-24 13:49:31.210606', '2024-09-24 14:08:32.759376', '2024-09-24 16:08:16.497220']",1,2000,0.06318091119182485,0.1923863811856891,"{'rouge-1': {'r': 0.2969447471820241, 'p': 0.32055494460824413, 'f': 0.2721906279231396}, 'rouge-2': {'r': 0.10810735556894019, 'p': 0.11243201620966047, 'f': 0.09528128018126206}, 'rouge-l': {'r': 0.28242794533498694, 'p': 0.30364278140782497, 'f': 0.25820379049004716}}"
code_docstring_corpus_data,26980,FedAvg,14,codellama/CodeLlama-7b-Instruct-hf,"trainable params: 4,194,304 || all params: 6,742,740,992 || trainable%: 0.06220473254091146
","['o_proj', 'k_proj']",8,"['2024-09-24 17:19:34.263246', '2024-09-24 18:04:56.462772', '2024-09-24 18:23:57.258253']","['2024-09-24 18:04:45.431591', '2024-09-24 18:23:46.748290', '2024-09-24 20:23:27.984636']",1,2000,0.060186541182485134,0.19337704337033818,"{'rouge-1': {'r': 0.2944390202804328, 'p': 0.32017182697647073, 'f': 0.2704116546813511}, 'rouge-2': {'r': 0.10735019029237014, 'p': 0.11232382163966712, 'f': 0.0943630568100876}, 'rouge-l': {'r': 0.2799936323037764, 'p': 0.30411867478304855, 'f': 0.2567471976550729}}"
code_docstring_corpus_data,26980,FedAvg,15,codellama/CodeLlama-7b-Instruct-hf,"trainable params: 4,194,304 || all params: 6,742,740,992 || trainable%: 0.06220473254091146
","['o_proj', 'k_proj']",8,"['2024-09-24 21:32:56.530536', '2024-09-24 22:18:20.040033', '2024-09-24 22:37:20.430351']","['2024-09-24 22:18:08.999885', '2024-09-24 22:37:09.897647', '2024-09-25 00:36:53.033172']",1,2000,0.05908914628064599,0.1923900394078644,"{'rouge-1': {'r': 0.29407854294397756, 'p': 0.3226180072299344, 'f': 0.2700082092566149}, 'rouge-2': {'r': 0.10530427197055212, 'p': 0.1118085601131036, 'f': 0.09378287059433442}, 'rouge-l': {'r': 0.2792318292406584, 'p': 0.3054649989956241, 'f': 0.25597009764578993}}"
code_docstring_corpus_data,26980,FedAvg,16,codellama/CodeLlama-7b-Instruct-hf,"trainable params: 4,194,304 || all params: 6,742,740,992 || trainable%: 0.06220473254091146
","['o_proj', 'k_proj']",8,"['2024-09-25 01:45:42.033918', '2024-09-25 02:31:03.434782', '2024-09-25 02:50:02.764378']","['2024-09-25 02:30:52.450070', '2024-09-25 02:49:52.266469', '2024-09-25 04:49:39.245648']",1,2000,0.06623906513855175,0.1931503491370834,"{'rouge-1': {'r': 0.300476364272425, 'p': 0.32842957892107644, 'f': 0.27656351269707224}, 'rouge-2': {'r': 0.10731235011564173, 'p': 0.11352365789126356, 'f': 0.0955126023201622}, 'rouge-l': {'r': 0.2859474947599691, 'p': 0.31185533608377614, 'f': 0.2630661484178239}}"
code_docstring_corpus_data,26980,FedAvg,17,codellama/CodeLlama-7b-Instruct-hf,"trainable params: 4,194,304 || all params: 6,742,740,992 || trainable%: 0.06220473254091146
","['o_proj', 'k_proj']",8,"['2024-09-25 06:01:32.594047', '2024-09-25 06:46:56.653273', '2024-09-25 07:05:58.524827']","['2024-09-25 06:46:45.618384', '2024-09-25 07:05:47.988904', '2024-09-25 09:05:27.702776']",1,2000,0.0640736901069356,0.1926213404730449,"{'rouge-1': {'r': 0.2987985154861612, 'p': 0.3225230148482709, 'f': 0.27205609449709645}, 'rouge-2': {'r': 0.1084151023106131, 'p': 0.11093093153931217, 'f': 0.09442986277496225}, 'rouge-l': {'r': 0.2840603920202715, 'p': 0.30656579195054373, 'f': 0.25849467477849836}}"
code_docstring_corpus_data,26980,FedAvg,18,codellama/CodeLlama-7b-Instruct-hf,"trainable params: 4,194,304 || all params: 6,742,740,992 || trainable%: 0.06220473254091146
","['o_proj', 'k_proj']",8,"['2024-09-25 10:16:20.144536', '2024-09-25 11:01:42.587459', '2024-09-25 11:20:45.898340']","['2024-09-25 11:01:31.565483', '2024-09-25 11:20:35.380970', '2024-09-25 13:20:17.123686']",1,2000,0.06205232556605694,0.1879208238281608,"{'rouge-1': {'r': 0.2926314737255937, 'p': 0.3215612427109975, 'f': 0.2692452076471611}, 'rouge-2': {'r': 0.10323646437106453, 'p': 0.11039387303904094, 'f': 0.09238913945386389}, 'rouge-l': {'r': 0.27747031722562376, 'p': 0.3047332485486582, 'f': 0.25522939407175504}}"
code_docstring_corpus_data,26980,FedAvg,19,codellama/CodeLlama-7b-Instruct-hf,"trainable params: 4,194,304 || all params: 6,742,740,992 || trainable%: 0.06220473254091146
","['o_proj', 'k_proj']",8,"['2024-09-25 14:30:22.245145', '2024-09-25 15:15:44.119678', '2024-09-25 15:34:43.661731']","['2024-09-25 15:15:33.081981', '2024-09-25 15:34:33.127507', '2024-09-25 17:34:08.548906']",1,2000,0.06231543862521734,0.18894194073268786,"{'rouge-1': {'r': 0.2916038143809729, 'p': 0.31559364548054214, 'f': 0.26625129854667734}, 'rouge-2': {'r': 0.10408093961265692, 'p': 0.10809849330932848, 'f': 0.09107900147450596}, 'rouge-l': {'r': 0.276059116279428, 'p': 0.29826692004834576, 'f': 0.2517067389401444}}"
code_docstring_corpus_data,26980,FedAvg,20,codellama/CodeLlama-7b-Instruct-hf,"trainable params: 4,194,304 || all params: 6,742,740,992 || trainable%: 0.06220473254091146
","['o_proj', 'k_proj']",8,"['2024-09-25 18:45:32.108031', '2024-09-25 19:30:54.211855', '2024-09-25 19:49:54.062456']","['2024-09-25 19:30:43.206211', '2024-09-25 19:49:43.525006', '2024-09-25 21:49:19.618856']",1,2000,0.06122290296840257,0.189690321429384,"{'rouge-1': {'r': 0.2930284243307485, 'p': 0.31479478594433763, 'f': 0.26746172882183566}, 'rouge-2': {'r': 0.1045441252862739, 'p': 0.10641042269565257, 'f': 0.09122644674882277}, 'rouge-l': {'r': 0.27817836319905404, 'p': 0.298634678016668, 'f': 0.2536781184882012}}"
