Data,TrainDataSize,ModelType,Round,BaseModelName,TrainableParams,TargetModules,RankLoRAModule,StartTime,EndTime,NumberEpochs,EvalDataSize,C-BLEU,METEOR,ROUGE-L
code_docstring_corpus_data,26980,FedAvg,11,NousResearch/Llama-2-7b-hf,"trainable params: 4,194,304 || all params: 6,742,609,920 || trainable%: 0.06220594176090199
","['q_proj', 'k_proj']",8,"['2024-09-11 08:28:10.085384', '2024-09-11 09:16:32.391248', '2024-09-11 09:36:46.028212']","['2024-09-11 09:16:21.173426', '2024-09-11 09:36:35.354638', '2024-09-11 11:44:09.112204']",1,2000,0.034495266037245655,0.15601854643379934,"{'rouge-1': {'r': 0.25975743838492205, 'p': 0.28854725104400236, 'f': 0.2353283231205619}, 'rouge-2': {'r': 0.07541379192512883, 'p': 0.08016430337704178, 'f': 0.06362152343773646}, 'rouge-l': {'r': 0.24609856467316008, 'p': 0.27211553710153197, 'f': 0.22216983059657688}}"
code_docstring_corpus_data,26980,FedAvg,12,NousResearch/Llama-2-7b-hf,"trainable params: 4,194,304 || all params: 6,742,609,920 || trainable%: 0.06220594176090199
","['q_proj', 'k_proj']",8,"['2024-09-11 13:00:54.700432', '2024-09-11 13:49:17.293059', '2024-09-11 14:09:31.863321']","['2024-09-11 13:49:06.146031', '2024-09-11 14:09:21.263899', '2024-09-11 16:16:58.239359']",1,2000,0.03660060390356841,0.15941293867847037,"{'rouge-1': {'r': 0.2601738903302374, 'p': 0.29075505403308116, 'f': 0.23692708954562613}, 'rouge-2': {'r': 0.07804987626809685, 'p': 0.08545016100385862, 'f': 0.06754339406142235}, 'rouge-l': {'r': 0.2464740552290493, 'p': 0.2748684571072401, 'f': 0.2240622288743019}}"
code_docstring_corpus_data,26980,FedAvg,13,NousResearch/Llama-2-7b-hf,"trainable params: 4,194,304 || all params: 6,742,609,920 || trainable%: 0.06220594176090199
","['q_proj', 'k_proj']",8,"['2024-09-11 17:32:57.850930', '2024-09-11 18:21:20.363188', '2024-09-11 18:41:34.051750']","['2024-09-11 18:21:09.105010', '2024-09-11 18:41:23.349509', '2024-09-11 20:48:59.435214']",1,2000,0.03523656611112881,0.1594324974962851,"{'rouge-1': {'r': 0.2602816288133789, 'p': 0.29370875051898065, 'f': 0.2380499016113227}, 'rouge-2': {'r': 0.0797936680025398, 'p': 0.08744230741478401, 'f': 0.06895791213886454}, 'rouge-l': {'r': 0.24651308368796768, 'p': 0.2785254131920714, 'f': 0.22526339647074312}}"
code_docstring_corpus_data,26980,FedAvg,14,NousResearch/Llama-2-7b-hf,"trainable params: 4,194,304 || all params: 6,742,609,920 || trainable%: 0.06220594176090199
","['q_proj', 'k_proj']",8,"['2024-09-11 22:01:59.006480', '2024-09-11 22:50:20.921650', '2024-09-11 23:10:34.450007']","['2024-09-11 22:50:09.777536', '2024-09-11 23:10:23.862658', '2024-09-12 01:17:59.277027']",1,2000,0.03570436573494797,0.15975962169265603,"{'rouge-1': {'r': 0.2583881345350323, 'p': 0.29287339216953406, 'f': 0.2374455137396235}, 'rouge-2': {'r': 0.07631280146180519, 'p': 0.08328451470390191, 'f': 0.0659200402231996}, 'rouge-l': {'r': 0.24505346592336652, 'p': 0.2770996868383351, 'f': 0.2246281250516738}}"
code_docstring_corpus_data,26980,FedAvg,15,NousResearch/Llama-2-7b-hf,"trainable params: 4,194,304 || all params: 6,742,609,920 || trainable%: 0.06220594176090199
","['q_proj', 'k_proj']",8,"['2024-09-12 02:33:01.759417', '2024-09-12 03:21:23.685838', '2024-09-12 03:41:37.530182']","['2024-09-12 03:21:12.438119', '2024-09-12 03:41:26.818401', '2024-09-12 05:49:02.066371']",1,2000,0.03465382157699254,0.16441263695205233,"{'rouge-1': {'r': 0.26337200771796315, 'p': 0.3006604259653716, 'f': 0.2434889016413428}, 'rouge-2': {'r': 0.08176016378557102, 'p': 0.08886074760473471, 'f': 0.07086340827629402}, 'rouge-l': {'r': 0.24914848032137732, 'p': 0.28343848759543433, 'f': 0.22970801916518152}}"
code_docstring_corpus_data,26980,FedAvg,16,NousResearch/Llama-2-7b-hf,"trainable params: 4,194,304 || all params: 6,742,609,920 || trainable%: 0.06220594176090199
","['q_proj', 'k_proj']",8,"['2024-09-12 07:03:19.880839', '2024-09-12 07:51:42.341345', '2024-09-12 08:11:55.769447']","['2024-09-12 07:51:31.119554', '2024-09-12 08:11:45.147810', '2024-09-12 10:19:19.768641']",1,2000,0.03660643529578563,0.1589000028265725,"{'rouge-1': {'r': 0.2578810448813601, 'p': 0.29749997759460095, 'f': 0.23744839631661205}, 'rouge-2': {'r': 0.07881235043618286, 'p': 0.08891729633274276, 'f': 0.06878242471737929}, 'rouge-l': {'r': 0.24453022906976632, 'p': 0.28186455458122345, 'f': 0.2248399507418789}}"
code_docstring_corpus_data,26980,FedAvg,17,NousResearch/Llama-2-7b-hf,"trainable params: 4,194,304 || all params: 6,742,609,920 || trainable%: 0.06220594176090199
","['q_proj', 'k_proj']",8,"['2024-09-12 11:33:22.323618', '2024-09-12 12:21:43.753712', '2024-09-12 12:41:57.534502']","['2024-09-12 12:21:32.541072', '2024-09-12 12:41:46.871353', '2024-09-12 14:49:18.984881']",1,2000,0.03461980034777794,0.16083038521213155,"{'rouge-1': {'r': 0.262221636725676, 'p': 0.29707035278246047, 'f': 0.24113012560175942}, 'rouge-2': {'r': 0.07793642485992289, 'p': 0.08570658987671809, 'f': 0.06812962050659181}, 'rouge-l': {'r': 0.24933003493568837, 'p': 0.2812710106398274, 'f': 0.22846010093377778}}"
code_docstring_corpus_data,26980,FedAvg,18,NousResearch/Llama-2-7b-hf,"trainable params: 4,194,304 || all params: 6,742,609,920 || trainable%: 0.06220594176090199
","['q_proj', 'k_proj']",8,"['2024-09-12 16:02:00.350932', '2024-09-12 16:50:22.248521', '2024-09-12 17:10:36.106729']","['2024-09-12 16:50:11.069429', '2024-09-12 17:10:25.478462', '2024-09-12 19:17:58.404013']",1,2000,0.03675173457658842,0.16173342871708699,"{'rouge-1': {'r': 0.2618516208607914, 'p': 0.2996984883224819, 'f': 0.24194240710946519}, 'rouge-2': {'r': 0.08136758006507569, 'p': 0.09028062088222123, 'f': 0.07196040959895607}, 'rouge-l': {'r': 0.248273489067148, 'p': 0.28317419871705346, 'f': 0.22878261271582825}}"
code_docstring_corpus_data,26980,FedAvg,19,NousResearch/Llama-2-7b-hf,"trainable params: 4,194,304 || all params: 6,742,609,920 || trainable%: 0.06220594176090199
","['q_proj', 'k_proj']",8,"['2024-09-12 20:32:25.554827', '2024-09-12 21:20:49.253073', '2024-09-12 21:41:02.575212']","['2024-09-12 21:20:38.068087', '2024-09-12 21:40:51.870350', '2024-09-12 23:48:26.269762']",1,2000,0.03528207271935344,0.16165449859464298,"{'rouge-1': {'r': 0.256643397382614, 'p': 0.2925819113045647, 'f': 0.23621214750720912}, 'rouge-2': {'r': 0.07714002075054034, 'p': 0.08566660605807737, 'f': 0.06787704850432834}, 'rouge-l': {'r': 0.24303193068808304, 'p': 0.27696597604227974, 'f': 0.22333308588351322}}"
code_docstring_corpus_data,26980,FedAvg,20,NousResearch/Llama-2-7b-hf,"trainable params: 4,194,304 || all params: 6,742,609,920 || trainable%: 0.06220594176090199
","['q_proj', 'k_proj']",8,"['2024-09-13 01:01:23.339472', '2024-09-13 01:49:44.657532', '2024-09-13 02:09:57.760554']","['2024-09-13 01:49:33.418796', '2024-09-13 02:09:47.051187', '2024-09-13 04:17:19.304886']",1,2000,0.03673522319685965,0.16084493574549755,"{'rouge-1': {'r': 0.2612475347260023, 'p': 0.2979562826703707, 'f': 0.23990797402512118}, 'rouge-2': {'r': 0.07696130699951137, 'p': 0.08808341502581923, 'f': 0.06782231071320868}, 'rouge-l': {'r': 0.2475503944796324, 'p': 0.2820107584595138, 'f': 0.22698254649256505}}"
