Data,TrainDataSize,ModelType,Round,BaseModelName,TrainableParams,TargetModules,RankLoRAModule,StartTime,EndTime,NumberEpochs,EvalDataSize,C-BLEU,METEOR,ROUGE-L
code_docstring_corpus_data,26980,FedAvg,9,codellama/CodeLlama-7b-Instruct-hf,"trainable params: 67,108,864 || all params: 3,567,652,864 || trainable%: 1.8810368205150578
","['q_proj', 'k_proj', 'v_proj', 'o_proj']",64,"['2024-09-27 10:13:40.715141', '2024-09-27 10:35:40.480006', '2024-09-27 10:44:58.947703']","['2024-09-27 10:35:24.894749', '2024-09-27 10:44:43.604599', '2024-09-27 11:42:25.110872']",1,2000,0.06298975689820897,0.19209174078008776,"{'rouge-1': {'r': 0.29591126053944933, 'p': 0.3242509299047779, 'f': 0.27131135012896135}, 'rouge-2': {'r': 0.10672652440731237, 'p': 0.11135756630393943, 'f': 0.09394128824156883}, 'rouge-l': {'r': 0.2819464244452865, 'p': 0.3084393040317012, 'f': 0.2579608537678673}}"
code_docstring_corpus_data,26980,FedAvg,10,codellama/CodeLlama-7b-Instruct-hf,"trainable params: 67,108,864 || all params: 3,567,652,864 || trainable%: 1.8810368205150578
","['q_proj', 'k_proj', 'v_proj', 'o_proj']",64,"['2024-09-27 12:53:58.155417', '2024-09-27 13:15:57.779252', '2024-09-27 13:25:16.590847']","['2024-09-27 13:15:42.109493', '2024-09-27 13:25:01.232857', '2024-09-27 14:22:42.554490']",1,2000,0.06155072750003239,0.1892494046652435,"{'rouge-1': {'r': 0.29631922898030033, 'p': 0.3193693407615681, 'f': 0.2687871264913079}, 'rouge-2': {'r': 0.10257320949742849, 'p': 0.10793867992529839, 'f': 0.09020223178191375}, 'rouge-l': {'r': 0.2819440124833359, 'p': 0.3033705084004117, 'f': 0.25524414577467597}}"
code_docstring_corpus_data,26980,FedAvg,11,codellama/CodeLlama-7b-Instruct-hf,"trainable params: 67,108,864 || all params: 3,567,652,864 || trainable%: 1.8810368205150578
","['q_proj', 'k_proj', 'v_proj', 'o_proj']",64,"['2024-09-27 15:32:33.202188', '2024-09-27 15:54:32.965167', '2024-09-27 16:03:51.500812']","['2024-09-27 15:54:17.323166', '2024-09-27 16:03:36.119964', '2024-09-27 17:01:18.845147']",1,2000,0.06409830338696124,0.18954703261505887,"{'rouge-1': {'r': 0.2975948279089839, 'p': 0.32209338941492616, 'f': 0.27115350723217646}, 'rouge-2': {'r': 0.10244308586085943, 'p': 0.10825253074795155, 'f': 0.09082136682162964}, 'rouge-l': {'r': 0.28308637855637225, 'p': 0.30643932986098554, 'f': 0.25779018113703045}}"
code_docstring_corpus_data,26980,FedAvg,12,codellama/CodeLlama-7b-Instruct-hf,"trainable params: 67,108,864 || all params: 3,567,652,864 || trainable%: 1.8810368205150578
","['q_proj', 'k_proj', 'v_proj', 'o_proj']",64,"['2024-09-27 18:12:57.371983', '2024-09-27 18:34:57.168119', '2024-09-27 18:44:16.003428']","['2024-09-27 18:34:41.475969', '2024-09-27 18:44:00.623340', '2024-09-27 19:41:44.117919']",1,2000,0.06309733222168162,0.1951162069244299,"{'rouge-1': {'r': 0.3004962578895898, 'p': 0.32916659350960475, 'f': 0.27797645289549533}, 'rouge-2': {'r': 0.1073784496814499, 'p': 0.11521051210623899, 'f': 0.09743259127682946}, 'rouge-l': {'r': 0.28570025265384646, 'p': 0.31325782585563555, 'f': 0.2644777257930031}}"
code_docstring_corpus_data,26980,FedAvg,13,codellama/CodeLlama-7b-Instruct-hf,"trainable params: 67,108,864 || all params: 3,567,652,864 || trainable%: 1.8810368205150578
","['q_proj', 'k_proj', 'v_proj', 'o_proj']",64,"['2024-09-27 20:52:55.714965', '2024-09-27 21:14:55.815153', '2024-09-27 21:24:14.598306']","['2024-09-27 21:14:40.083194', '2024-09-27 21:23:59.202033', '2024-09-27 22:21:41.856946']",1,2000,0.06017548824631256,0.1864984497862661,"{'rouge-1': {'r': 0.2942192350424634, 'p': 0.3255299329683986, 'f': 0.27081260723556144}, 'rouge-2': {'r': 0.10244316056651295, 'p': 0.11147411399892271, 'f': 0.09217144587353222}, 'rouge-l': {'r': 0.27915716097299764, 'p': 0.30886794750429036, 'f': 0.2568396289066616}}"
code_docstring_corpus_data,26980,FedAvg,14,codellama/CodeLlama-7b-Instruct-hf,"trainable params: 67,108,864 || all params: 3,567,652,864 || trainable%: 1.8810368205150578
","['q_proj', 'k_proj', 'v_proj', 'o_proj']",64,"['2024-09-27 23:32:02.911933', '2024-09-27 23:54:03.084665', '2024-09-28 00:03:21.758817']","['2024-09-27 23:53:47.391187', '2024-09-28 00:03:06.403394', '2024-09-28 01:00:49.295625']",1,2000,0.059122324038837396,0.18822957723416378,"{'rouge-1': {'r': 0.2923616224390292, 'p': 0.3249607043106396, 'f': 0.2687311439840877}, 'rouge-2': {'r': 0.1020460464631973, 'p': 0.1102440665161214, 'f': 0.09079736894181138}, 'rouge-l': {'r': 0.27795897070638, 'p': 0.30896089914668956, 'f': 0.25541394265678885}}"
code_docstring_corpus_data,26980,FedAvg,15,codellama/CodeLlama-7b-Instruct-hf,"trainable params: 67,108,864 || all params: 3,567,652,864 || trainable%: 1.8810368205150578
","['q_proj', 'k_proj', 'v_proj', 'o_proj']",64,"['2024-09-28 02:10:05.672078', '2024-09-28 02:32:05.745833', '2024-09-28 02:41:24.405707']","['2024-09-28 02:31:49.860812', '2024-09-28 02:41:09.035029', '2024-09-28 03:38:51.295325']",1,2000,0.05921942988838432,0.18679073147401176,"{'rouge-1': {'r': 0.28939411465494075, 'p': 0.32685235179872446, 'f': 0.2695704679288534}, 'rouge-2': {'r': 0.10142199659410314, 'p': 0.11377305752137246, 'f': 0.09225851967242242}, 'rouge-l': {'r': 0.276019493683667, 'p': 0.31047749099875427, 'f': 0.2563136597266614}}"
code_docstring_corpus_data,26980,FedAvg,16,codellama/CodeLlama-7b-Instruct-hf,"trainable params: 67,108,864 || all params: 3,567,652,864 || trainable%: 1.8810368205150578
","['q_proj', 'k_proj', 'v_proj', 'o_proj']",64,"['2024-09-28 04:46:33.300305', '2024-09-28 05:08:33.386213', '2024-09-28 05:17:52.158255']","['2024-09-28 05:08:17.664909', '2024-09-28 05:17:36.694816', '2024-09-28 06:15:18.689078']",1,2000,0.059120001199870834,0.18874040447806545,"{'rouge-1': {'r': 0.2905782060508389, 'p': 0.326896973447836, 'f': 0.2680986505869512}, 'rouge-2': {'r': 0.10336284025293603, 'p': 0.11267979528716442, 'f': 0.09159610057555917}, 'rouge-l': {'r': 0.27703685511112464, 'p': 0.31124959310426337, 'f': 0.25525863934347315}}"
code_docstring_corpus_data,26980,FedAvg,17,codellama/CodeLlama-7b-Instruct-hf,"trainable params: 67,108,864 || all params: 3,567,652,864 || trainable%: 1.8810368205150578
","['q_proj', 'k_proj', 'v_proj', 'o_proj']",64,"['2024-09-28 07:24:01.319720', '2024-09-28 07:46:01.563699', '2024-09-28 07:55:20.611514']","['2024-09-28 07:45:45.685891', '2024-09-28 07:55:04.909527', '2024-09-28 08:52:47.023564']",1,2000,0.06187776300474752,0.18768675821680347,"{'rouge-1': {'r': 0.2890436415401153, 'p': 0.32301558925747836, 'f': 0.26758012398246117}, 'rouge-2': {'r': 0.1001724663083177, 'p': 0.10954580449939781, 'f': 0.0905084508785836}, 'rouge-l': {'r': 0.2742227400313849, 'p': 0.30702231389951706, 'f': 0.2538879436649577}}"
code_docstring_corpus_data,26980,FedAvg,18,codellama/CodeLlama-7b-Instruct-hf,"trainable params: 67,108,864 || all params: 3,567,652,864 || trainable%: 1.8810368205150578
","['q_proj', 'k_proj', 'v_proj', 'o_proj']",64,"['2024-09-28 10:02:37.783841', '2024-09-28 10:24:37.926123', '2024-09-28 10:33:56.553837']","['2024-09-28 10:24:22.090044', '2024-09-28 10:33:41.145701', '2024-09-28 11:31:23.120919']",1,2000,0.057209974375295236,0.18314606437458467,"{'rouge-1': {'r': 0.28494725923860365, 'p': 0.3220176486680984, 'f': 0.2627973653336934}, 'rouge-2': {'r': 0.09742119645641871, 'p': 0.10938048802144078, 'f': 0.0871400021957147}, 'rouge-l': {'r': 0.2707850736643567, 'p': 0.30563660253317565, 'f': 0.24937622609986093}}"
code_docstring_corpus_data,26980,FedAvg,19,codellama/CodeLlama-7b-Instruct-hf,"trainable params: 67,108,864 || all params: 3,567,652,864 || trainable%: 1.8810368205150578
","['q_proj', 'k_proj', 'v_proj', 'o_proj']",64,"['2024-09-29 09:58:33.221025', '2024-09-29 10:20:32.183755', '2024-09-29 10:29:50.623716']","['2024-09-29 10:20:16.807409', '2024-09-29 10:29:35.058557', '2024-09-29 11:27:17.530725']",1,2000,0.05975607444903864,0.1884503095083692,"{'rouge-1': {'r': 0.28862788105594467, 'p': 0.32580373544410113, 'f': 0.2691902973927786}, 'rouge-2': {'r': 0.10479370744558471, 'p': 0.1165578680613741, 'f': 0.09506278538244582}, 'rouge-l': {'r': 0.2743612840806247, 'p': 0.3097992481246457, 'f': 0.255639294659511}}"
code_docstring_corpus_data,26980,FedAvg,20,codellama/CodeLlama-7b-Instruct-hf,"trainable params: 67,108,864 || all params: 3,567,652,864 || trainable%: 1.8810368205150578
","['q_proj', 'k_proj', 'v_proj', 'o_proj']",64,"['2024-09-29 12:36:36.120959', '2024-09-29 12:58:36.065769', '2024-09-29 13:07:54.732316']","['2024-09-29 12:58:20.163241', '2024-09-29 13:07:39.253485', '2024-09-29 14:05:21.519091']",1,2000,0.05798817543396755,0.18663629767747705,"{'rouge-1': {'r': 0.28775232478779306, 'p': 0.31987965984108585, 'f': 0.26559667089798034}, 'rouge-2': {'r': 0.10353179860152807, 'p': 0.11313247181213563, 'f': 0.09318390742356235}, 'rouge-l': {'r': 0.2731583386250622, 'p': 0.3030897881811049, 'f': 0.2517834293761404}}"
